Image,Class,X_min,Y_min,X_max,Y_max
005473.png,car,254,184,304,212
005473.png,car,303,180,355,209
005473.png,car,458,176,485,194
005473.png,car,360,175,399,201
005474.png,truck,307,151,424,244
005476.png,car,0,165,125,232
005476.png,car,387,179,423,199
005476.png,car,426,175,459,197
005476.png,car,224,193,271,219
005477.png,car,550,184,576,204
005479.png,car,104,197,409,346
005479.png,car,675,182,777,253
005479.png,car,399,176,498,249
005479.png,car,487,175,538,220
005480.png,car,840,189,1013,294
005480.png,truck,0,148,124,277
005480.png,car,768,176,814,217
005480.png,car,495,162,544,195
005480.png,car,816,177,907,245
005481.png,car,0,210,333,371
005481.png,car,870,228,1242,371
005481.png,car,685,193,778,268
005481.png,car,752,198,960,338
005481.png,car,425,192,514,247
005481.png,car,629,193,663,232
005484.png,car,271,190,328,218
005485.png,truck,433,141,530,220
005486.png,car,776,207,1215,370
005486.png,car,32,176,402,373
005486.png,car,400,178,505,249
005486.png,car,685,182,763,235
005486.png,car,491,176,538,223
005488.png,car,906,202,1241,370
005488.png,car,160,184,440,346
005488.png,car,777,192,969,303
005488.png,car,927,158,1072,230
005488.png,car,519,177,560,223
005489.png,car,283,196,442,309
005489.png,car,421,187,504,253
005490.png,car,262,201,433,288
005490.png,car,0,212,112,280
005490.png,car,155,205,268,283
005491.png,car,745,171,791,211
005493.png,car,0,193,369,372
005493.png,car,376,189,481,253
005494.png,car,850,188,955,253
005494.png,car,267,167,462,279
005495.png,car,0,224,287,365
005495.png,car,447,173,482,199
005496.png,car,758,183,1038,344
005496.png,car,658,174,722,217
005496.png,car,720,177,829,272
005496.png,car,0,229,77,290
005497.png,car,596,175,663,240
005498.png,car,78,190,273,274
005498.png,car,271,185,435,289
005498.png,car,576,176,654,244
005498.png,car,436,183,498,230
005498.png,car,488,179,531,219
005500.png,car,630,183,754,260
005500.png,car,739,181,805,235
005500.png,car,880,170,934,204
005500.png,car,795,179,842,218
005501.png,car,582,180,636,229
005501.png,car,312,193,383,233
005502.png,car,528,182,566,212
005503.png,car,789,178,879,225
005503.png,car,686,178,740,222
005503.png,car,656,172,692,208
005505.png,car,222,195,442,308
005505.png,car,1,208,261,328
005505.png,car,402,189,486,250
005505.png,car,762,153,912,208
005506.png,car,479,178,525,202
005507.png,car,894,203,1241,373
005507.png,car,728,171,861,263
005507.png,car,652,177,693,207
005508.png,car,326,178,476,272
005508.png,car,496,179,541,210
005508.png,car,185,177,251,208
005508.png,car,582,173,620,209
005508.png,car,539,174,565,195
005509.png,car,576,178,634,230
005510.png,car,564,166,599,196
005512.png,car,938,215,1241,372
005512.png,car,698,172,777,241
005512.png,car,772,156,1002,323
005512.png,car,672,174,712,211
005514.png,car,275,178,455,306
005514.png,car,699,183,802,254
005514.png,truck,811,4,1240,370
005514.png,car,460,180,528,223
005514.png,car,654,183,702,212
005516.png,car,30,196,222,273
005516.png,car,585,179,715,296
005516.png,car,364,188,440,233
005516.png,car,231,180,310,221
005516.png,car,722,177,796,232
005518.png,car,594,176,660,239
005520.png,car,2,176,140,231
005522.png,car,432,188,516,244
005528.png,car,0,219,282,369
005529.png,car,286,189,348,217
005529.png,car,366,179,408,204
005530.png,car,30,185,390,372
005530.png,car,822,194,1151,372
005530.png,car,558,174,668,243
005530.png,car,804,178,895,277
005531.png,car,114,182,290,257
005531.png,car,498,182,547,213
005535.png,car,434,168,467,194
005535.png,car,527,177,569,204
005537.png,car,870,162,1128,283
005537.png,car,0,214,288,374
005537.png,car,276,186,452,306
005537.png,car,675,178,737,227
005537.png,car,756,175,797,206
005537.png,car,440,189,516,253
005537.png,car,488,184,538,234
005541.png,car,0,178,89,325
005541.png,car,324,178,441,222
005542.png,car,0,210,285,374
005542.png,car,260,182,413,271
005542.png,car,571,177,617,214
005542.png,car,216,185,283,233
005543.png,car,570,169,614,212
005543.png,car,385,169,416,186
005545.png,car,583,163,614,187
005546.png,car,0,193,238,358
005546.png,car,745,178,972,340
005546.png,car,671,176,733,232
005546.png,car,151,165,364,257
005546.png,car,724,175,792,235
005546.png,car,351,178,478,234
005546.png,car,331,181,472,241
005546.png,car,507,175,554,205
005547.png,car,0,197,207,297
005548.png,car,577,179,634,229
005549.png,car,0,223,275,371
005551.png,car,490,180,539,209
005552.png,car,0,215,215,375
005552.png,car,771,187,1022,319
005552.png,car,1005,155,1241,260
005552.png,car,239,196,397,277
005552.png,car,718,181,827,261
005552.png,car,674,181,735,227
005552.png,car,450,185,504,223
005553.png,car,722,203,905,310
005553.png,car,692,181,790,258
005554.png,car,311,185,394,228
005555.png,car,581,172,610,198
005556.png,car,752,199,1051,365
005556.png,car,300,192,492,321
005556.png,car,711,162,862,271
005556.png,car,476,178,550,234
005556.png,car,651,172,694,211
005556.png,car,552,174,584,195
005557.png,car,15,197,130,280
005557.png,car,574,183,604,208
005557.png,truck,124,88,433,309
005557.png,car,429,185,504,238
005558.png,car,568,175,613,212
005558.png,car,642,172,681,201
005561.png,car,795,189,1012,319
005561.png,car,1041,189,1240,320
005561.png,car,644,175,676,200
005561.png,car,700,173,797,241
005563.png,car,512,183,553,215
005565.png,car,544,170,719,324
005565.png,car,244,182,342,228
005568.png,car,525,171,585,224
005568.png,car,1057,189,1200,246
005570.png,car,854,208,1241,372
005570.png,car,722,181,924,309
005570.png,car,685,180,763,244
005571.png,car,257,180,483,337
005571.png,car,0,199,77,280
005572.png,car,817,200,1234,371
005572.png,car,729,184,867,279
005572.png,car,370,196,454,247
005572.png,car,695,183,760,245
005572.png,car,491,188,527,213
005572.png,car,633,183,667,202
005573.png,car,114,200,420,360
005573.png,car,0,197,183,314
005573.png,car,406,183,486,232
005573.png,car,568,180,605,210
005577.png,car,0,205,231,372
005578.png,car,717,184,902,298
005578.png,car,315,213,445,314
005578.png,car,1020,274,1241,371
005578.png,car,0,205,362,374
005578.png,car,455,166,530,230
005578.png,car,666,178,725,228
005580.png,car,1023,188,1241,373
005580.png,car,167,181,409,263
005580.png,car,0,203,218,361
005580.png,car,669,185,739,237
005580.png,car,552,172,583,200
005581.png,car,62,192,155,229
005581.png,car,237,187,294,215
005581.png,car,0,200,46,233
005581.png,car,291,186,329,204
005585.png,car,868,180,1241,363
005585.png,car,782,161,992,288
005586.png,car,315,193,476,290
005586.png,car,443,176,510,236
005586.png,car,522,169,563,202
005588.png,car,794,199,1164,373
005588.png,car,0,171,306,305
005588.png,car,0,214,187,370
005588.png,car,679,186,765,248
005588.png,car,281,178,430,246
005588.png,car,379,168,492,227
005588.png,car,650,178,701,218
005590.png,car,776,191,1129,372
005590.png,car,704,175,830,282
005590.png,car,597,165,726,227
005591.png,car,0,207,220,301
005591.png,car,110,185,298,271
005591.png,car,318,184,414,239
005591.png,car,261,191,346,256
005591.png,car,0,244,26,326
005593.png,car,964,188,1241,318
005594.png,car,618,186,792,301
005594.png,car,568,191,669,267
005594.png,car,766,184,833,244
005595.png,car,0,180,127,298
005595.png,car,0,240,114,370
005595.png,car,705,185,838,274
005595.png,car,434,170,511,210
005595.png,car,801,175,942,227
005595.png,car,118,170,288,296
005595.png,car,275,172,432,252
005596.png,car,436,175,525,217
005596.png,car,567,169,600,196
005598.png,car,585,183,639,223
005598.png,car,157,182,370,292
005598.png,car,0,187,141,259
005598.png,car,0,189,59,260
005598.png,car,138,179,229,248
005598.png,car,464,169,541,219
005599.png,car,413,186,519,264
005599.png,car,0,211,404,369
005599.png,car,529,174,581,219
005599.png,car,369,171,466,229
005599.png,car,589,176,647,226
005602.png,car,853,187,1241,373
005602.png,car,0,225,308,370
005602.png,car,805,177,940,237
005602.png,car,651,175,720,223
005603.png,car,253,146,402,256
005606.png,car,0,202,294,371
005606.png,car,644,168,741,202
005606.png,car,478,180,514,204
005606.png,car,785,156,817,177
005606.png,car,598,172,629,192
005607.png,car,357,182,400,202
005609.png,car,0,181,235,366
005609.png,car,585,184,639,223
005609.png,car,401,177,477,228
005609.png,truck,149,113,417,304
005609.png,car,525,172,563,207
005609.png,car,437,169,522,227
005610.png,car,75,180,576,373
005610.png,car,737,178,846,260
005610.png,car,526,181,748,322
005610.png,car,1049,223,1241,372
005610.png,car,872,177,926,214
005610.png,car,1024,189,1100,246
005610.png,car,948,171,978,193
005610.png,car,1010,182,1041,203
005613.png,car,702,181,804,254
005613.png,car,1034,285,1240,371
005613.png,truck,222,97,490,330
005613.png,car,632,167,674,204
005615.png,car,589,180,635,199
005616.png,car,701,159,854,254
005616.png,car,323,193,442,270
005616.png,car,433,199,481,234
005616.png,car,560,171,600,200
005618.png,car,0,208,225,335
005618.png,car,825,174,955,249
005618.png,car,1021,188,1241,370
005618.png,car,602,179,687,252
005619.png,car,192,189,309,239
005621.png,car,305,188,468,284
005621.png,car,587,181,632,222
005621.png,car,535,180,565,200
005621.png,car,41,183,150,223
005621.png,car,0,191,29,227
005622.png,car,319,177,406,216
005623.png,car,799,182,1090,341
005623.png,car,206,194,393,285
005623.png,car,719,179,831,266
005623.png,car,675,174,745,224
005624.png,car,333,189,477,283
005624.png,car,490,179,518,200
005624.png,car,0,316,202,372
005625.png,car,41,183,282,287
005625.png,car,0,199,201,364
005625.png,car,889,187,1054,297
005625.png,car,1139,189,1241,372
005625.png,car,994,189,1201,347
005625.png,car,194,158,412,262
005625.png,car,743,174,847,238
005625.png,car,783,180,952,259
005626.png,car,697,175,735,200
005626.png,truck,813,157,946,240
005627.png,car,0,195,303,344
005627.png,car,1190,141,1241,178
005628.png,car,774,190,1160,373
005628.png,car,0,239,367,374
005628.png,car,682,177,760,236
005628.png,car,430,182,515,243
005628.png,car,453,164,524,226
005629.png,car,464,188,663,298
005629.png,car,154,193,350,265
005629.png,car,35,178,215,260
005629.png,car,365,188,515,280
005631.png,car,55,210,393,373
005631.png,car,788,178,1051,354
005631.png,car,964,247,1240,373
005631.png,car,649,175,709,219
005632.png,car,33,190,446,373
005632.png,car,857,214,1242,370
005632.png,car,709,193,898,321
005632.png,car,381,184,493,300
005632.png,car,464,185,524,252
005632.png,car,517,182,556,216
005632.png,car,679,184,761,255
005633.png,car,0,223,287,364
005633.png,car,647,168,677,191
005634.png,car,345,192,479,271
005634.png,car,456,186,512,235
005634.png,car,164,205,332,289
005634.png,car,774,161,873,203
005634.png,car,636,178,681,210
005635.png,car,736,180,790,226
005635.png,car,867,174,889,192
005635.png,car,58,205,131,252
005635.png,car,796,181,828,201
005636.png,car,653,183,776,255
005636.png,car,763,182,827,232
005636.png,car,903,170,964,203
005639.png,car,206,195,456,362
005639.png,car,702,179,836,261
005639.png,car,393,181,501,265
005639.png,car,502,179,554,219
005640.png,car,0,205,127,278
005643.png,car,0,215,324,373
005643.png,car,317,190,472,296
005643.png,car,471,185,524,224
005645.png,car,17,192,207,267
005645.png,car,583,174,632,214
005646.png,truck,34,34,479,343
005646.png,car,526,182,561,204
005646.png,car,580,179,620,212
005648.png,car,0,181,399,373
005648.png,car,788,191,1048,330
005648.png,car,998,239,1241,371
005648.png,car,1036,159,1208,246
005648.png,car,1159,153,1241,257
005648.png,car,502,173,550,221
005648.png,car,341,148,505,275
005648.png,car,929,155,1096,231
005651.png,car,599,180,663,239
005652.png,car,0,229,230,376
005652.png,car,338,190,434,264
005652.png,car,574,178,609,209
005652.png,car,302,179,379,232
005652.png,car,24,198,235,275
005652.png,car,302,180,357,232
005654.png,car,736,186,897,288
005654.png,car,681,176,783,255
005654.png,car,518,181,558,214
005657.png,car,499,197,539,224
005659.png,car,984,158,1147,259
005659.png,car,731,179,802,232
005659.png,car,803,172,841,197
005660.png,car,728,195,943,322
005660.png,car,355,191,493,296
005660.png,car,863,230,1240,369
005660.png,car,700,165,827,267
005660.png,car,494,179,555,230
005660.png,car,649,176,687,206
005664.png,car,803,199,1177,373
005664.png,car,452,181,523,241
005664.png,truck,701,139,870,270
005664.png,car,669,185,709,227
005664.png,car,520,183,555,213
005666.png,car,924,172,1241,360
005666.png,car,0,179,58,279
005666.png,car,38,167,201,255
005666.png,car,791,159,1025,282
005666.png,car,561,170,663,267
005668.png,car,0,218,177,374
005668.png,car,754,193,850,261
005668.png,car,498,184,542,219
005668.png,car,577,180,609,197
005668.png,car,720,181,797,236
005668.png,car,643,175,679,190
005668.png,car,682,179,720,214
005668.png,car,721,182,755,234
005669.png,car,167,190,381,299
005669.png,car,467,178,525,215
005669.png,car,628,164,656,184
005670.png,truck,0,96,259,362
005672.png,car,34,190,416,375
005672.png,car,461,160,525,235
005672.png,car,354,159,477,276
005672.png,car,644,167,684,192
005673.png,car,513,178,576,221
005673.png,car,584,171,616,199
005674.png,car,196,180,312,240
005674.png,truck,0,47,203,334
005674.png,car,718,173,813,241
005674.png,car,583,177,669,253
005674.png,truck,814,130,1072,308
005674.png,car,779,170,823,240
005675.png,car,354,189,483,246
005675.png,car,177,173,327,240
005675.png,car,591,174,639,210
005675.png,car,569,177,616,213
005675.png,car,570,174,639,212
005675.png,car,459,179,507,209
005676.png,car,403,180,440,199
005677.png,car,815,192,1241,372
005677.png,car,737,200,891,320
005677.png,car,0,216,396,373
005677.png,car,515,182,568,224
005677.png,car,662,172,716,223
005677.png,car,702,178,813,265
005677.png,car,689,184,731,255
005678.png,car,246,196,457,324
005678.png,car,517,183,556,217
005679.png,car,0,199,163,318
005680.png,car,241,187,445,314
005680.png,car,467,182,538,233
005680.png,car,198,188,286,260
005680.png,car,0,182,177,321
005680.png,car,577,178,622,213
005680.png,car,110,185,214,242
005680.png,car,430,182,473,211
005682.png,car,35,183,361,364
005682.png,car,833,200,1112,339
005682.png,car,586,179,648,228
005682.png,car,1056,259,1241,373
005682.png,car,757,167,907,267
005682.png,car,339,179,455,247
005682.png,car,0,183,135,295
005682.png,car,433,179,496,234
005684.png,car,294,185,435,234
005684.png,car,427,178,490,208
005687.png,car,763,206,1050,371
005687.png,car,0,177,192,332
005687.png,car,634,170,670,204
005687.png,car,561,170,586,193
005692.png,truck,483,150,568,217
005694.png,truck,1023,95,1241,369
005694.png,car,536,181,575,206
005695.png,car,0,171,207,372
005695.png,car,836,210,1241,372
005695.png,car,7,155,261,288
005695.png,car,734,184,910,302
005695.png,car,239,170,391,253
005695.png,car,670,180,737,227
005695.png,car,645,171,688,208
005695.png,car,371,174,464,227
005695.png,car,420,165,497,211
005700.png,car,204,184,414,307
005700.png,car,2,191,218,287
005700.png,car,574,177,655,249
005700.png,car,424,183,490,234
005700.png,car,482,179,527,221
005701.png,car,494,177,537,215
005701.png,car,541,178,566,197
005702.png,car,536,182,568,203
005703.png,car,189,187,274,229
005703.png,car,1179,213,1241,276
005704.png,car,896,194,997,234
005704.png,car,1034,197,1144,243
005704.png,car,555,181,601,219
005704.png,car,505,181,539,208
005706.png,car,618,162,658,198
005706.png,car,543,169,584,203
005707.png,car,69,202,395,369
005707.png,car,370,186,473,265
005707.png,car,601,183,645,217
005707.png,car,470,179,522,223
005707.png,car,518,168,549,198
005717.png,car,908,193,1241,372
005717.png,car,175,180,356,287
005717.png,car,0,247,79,374
005717.png,car,347,182,430,243
005718.png,car,940,152,1241,370
005718.png,car,557,171,672,280
005718.png,car,0,174,67,267
005718.png,car,836,177,975,286
005719.png,car,362,187,488,264
005719.png,car,586,180,633,222
005719.png,car,69,184,167,221
005719.png,car,537,180,567,200
005719.png,car,0,182,57,228
005720.png,car,798,197,912,328
005720.png,car,710,181,757,229
005720.png,car,746,167,862,270
005721.png,car,226,194,503,328
005721.png,car,18,190,244,261
005721.png,car,713,163,754,198
005721.png,car,631,172,681,203
005721.png,car,487,174,525,207
005722.png,car,390,189,513,276
005722.png,car,0,217,379,369
005722.png,car,524,178,573,227
005722.png,car,588,182,650,233
005722.png,car,126,191,310,252
005725.png,car,79,180,211,245
005725.png,car,559,182,615,228
005725.png,car,503,180,546,213
005725.png,car,293,184,339,212
005729.png,car,907,185,1241,372
005729.png,car,767,204,1001,360
005729.png,car,0,188,204,371
005729.png,car,664,194,720,233
005729.png,car,710,195,827,285
005729.png,car,0,165,327,321
005729.png,car,398,186,475,233
005729.png,car,330,184,427,251
005731.png,car,1089,195,1240,303
005732.png,car,0,201,356,374
005732.png,car,334,195,463,285
005732.png,car,768,170,879,235
005732.png,car,442,185,512,248
005732.png,car,634,169,669,186
005732.png,car,506,185,553,227
005732.png,car,633,171,670,190
005732.png,car,658,178,717,217
005733.png,car,397,184,629,259
005733.png,car,0,201,280,348
005734.png,car,0,153,178,371
005734.png,car,466,180,532,225
005736.png,car,0,179,254,373
005736.png,car,452,185,519,236
005736.png,car,498,171,542,219
005737.png,car,523,175,735,370
005737.png,truck,169,108,462,249
005737.png,car,982,176,1119,219
005737.png,car,0,197,39,231
005738.png,car,672,174,700,194
005739.png,car,263,189,337,232
005740.png,car,690,182,825,271
005741.png,truck,764,175,1078,348
005741.png,car,391,195,512,286
005741.png,car,508,189,556,223
005742.png,car,0,231,127,374
005742.png,car,0,210,154,311
005742.png,car,618,175,671,225
005748.png,car,308,186,407,242
005748.png,car,776,170,987,276
005748.png,car,590,167,641,217
005748.png,car,698,172,800,230
005749.png,car,322,180,456,274
005754.png,car,0,188,386,376
005754.png,car,340,192,452,270
005754.png,car,558,177,602,210
005755.png,car,286,189,458,299
005755.png,car,535,176,597,227
005755.png,car,434,178,480,207
005756.png,car,611,173,642,195
005757.png,car,1112,190,1241,368
005757.png,car,764,182,967,256
005757.png,car,1,199,258,330
005757.png,car,69,177,317,284
005757.png,car,295,187,406,249
005757.png,car,0,244,146,372
005757.png,car,402,181,477,227
005757.png,car,637,179,687,218
005759.png,car,292,194,456,257
005759.png,car,698,177,864,258
005761.png,car,914,205,1241,371
005761.png,car,88,198,397,374
005761.png,car,708,184,865,287
005761.png,car,358,210,461,293
005761.png,car,464,166,535,226
005761.png,car,663,176,721,225
005762.png,car,0,201,279,344
005762.png,car,721,193,848,281
005762.png,car,785,172,966,244
005762.png,car,103,191,369,296
005762.png,car,282,178,429,254
005762.png,car,481,176,542,215
005762.png,car,699,174,762,212
005762.png,car,153,187,368,278
005763.png,car,0,223,287,365
005763.png,car,966,160,1097,217
005766.png,car,313,176,436,228
005766.png,car,10,202,161,314
005766.png,car,98,193,287,280
005766.png,car,446,180,511,208
005768.png,car,640,189,1050,324
005768.png,car,1151,200,1241,363
005770.png,car,581,173,637,223
005770.png,car,147,173,221,203
005771.png,car,272,181,373,236
005771.png,car,528,180,559,198
005772.png,car,226,178,294,206
005773.png,car,823,190,1153,351
005773.png,car,701,169,778,199
005773.png,car,245,185,296,210
005775.png,car,193,196,341,271
005775.png,car,91,198,223,270
005777.png,car,0,207,403,375
005777.png,car,784,199,1207,373
005777.png,car,721,193,860,286
005777.png,car,453,184,534,245
005777.png,car,511,179,560,213
005777.png,car,694,181,763,247
005778.png,car,787,145,1153,306
005778.png,car,1055,199,1241,371
005778.png,car,0,201,281,301
005778.png,car,264,192,377,249
005780.png,car,523,175,736,370
005780.png,car,1084,161,1242,240
005780.png,car,951,176,1085,220
005780.png,car,697,169,776,207
005781.png,car,749,183,869,249
005781.png,car,911,180,965,218
005781.png,car,858,184,921,231
005782.png,car,0,196,239,307
005782.png,car,408,180,461,216
005783.png,car,823,204,1241,371
005783.png,car,369,182,637,318
005784.png,car,453,182,523,226
005784.png,car,645,167,673,189
005784.png,car,2,196,291,358
005786.png,car,0,205,224,326
005787.png,car,391,181,425,203
005790.png,car,0,223,287,365
005790.png,car,472,168,503,191
005791.png,car,723,184,870,277
005791.png,car,678,181,765,250
005791.png,car,982,289,1241,372
005791.png,car,526,180,563,214
005794.png,car,202,193,453,335
005794.png,car,691,177,820,269
005794.png,car,642,175,685,218
005796.png,car,0,223,287,365
005796.png,car,465,171,558,214
005796.png,car,366,172,409,195
005797.png,car,129,190,350,311
005797.png,car,18,196,192,281
005798.png,car,578,175,638,230
005798.png,car,358,180,414,215
005799.png,car,50,201,176,244
005800.png,car,0,198,432,371
005800.png,car,780,186,1052,371
005800.png,car,986,251,1241,373
005800.png,car,474,190,542,242
005800.png,car,660,180,736,236
005800.png,car,542,182,574,210
005804.png,car,0,125,135,282
005805.png,car,652,179,684,204
005808.png,car,0,126,137,283
005810.png,car,549,189,603,220
005814.png,car,567,180,621,229
005814.png,car,387,187,461,239
005814.png,car,516,183,542,203
005819.png,car,107,187,420,362
005819.png,car,505,166,604,244
005819.png,car,767,171,871,253
005821.png,car,0,208,358,375
005821.png,car,499,185,552,222
005821.png,car,332,174,465,287
005822.png,car,770,183,1113,373
005822.png,car,115,199,443,374
005822.png,car,516,177,568,215
005822.png,car,715,192,814,288
005823.png,car,362,182,486,271
005823.png,car,520,182,555,212
005829.png,car,757,150,996,282
005829.png,car,248,197,425,305
005829.png,car,465,177,515,224
005829.png,car,425,194,491,244
005829.png,car,583,169,624,199
005830.png,car,0,192,48,235
005831.png,car,4,183,332,336
005831.png,car,578,178,635,225
005831.png,car,426,166,493,237
005832.png,car,140,190,194,213
005832.png,car,189,185,237,209
005833.png,car,481,180,535,221
005833.png,car,261,180,311,209
005833.png,car,586,173,620,210
005834.png,car,153,195,399,322
005834.png,car,0,183,151,270
005834.png,car,410,185,478,240
005834.png,car,575,179,611,209
005836.png,car,1055,171,1099,196
005836.png,truck,596,161,739,234
005840.png,car,0,223,286,365
005840.png,car,729,169,818,200
005840.png,car,447,173,482,199
005843.png,car,749,149,964,313
005843.png,truck,943,1,1241,369
005843.png,car,704,175,777,253
005843.png,car,413,183,466,230
005843.png,car,647,176,706,223
005843.png,car,566,177,600,203
005844.png,car,290,170,608,295
005844.png,car,1138,187,1241,313
005844.png,car,745,174,856,234
005844.png,car,1114,172,1188,233
005844.png,car,880,165,941,209
005844.png,car,677,168,717,188
005847.png,car,93,202,325,284
005847.png,car,1055,194,1241,371
005847.png,car,0,228,78,372
005847.png,car,353,193,453,228
005849.png,car,0,195,269,372
005849.png,car,580,180,629,224
005849.png,car,480,182,537,224
005850.png,car,198,193,396,258
005851.png,car,1,238,279,369
005851.png,car,386,193,430,222
005852.png,car,276,185,343,217
005852.png,car,396,180,435,205
005852.png,car,0,202,116,254
005854.png,car,342,194,493,301
005854.png,car,598,204,629,229
005854.png,car,651,215,680,229
005854.png,car,536,204,564,228
005855.png,car,0,220,143,374
005855.png,truck,276,135,458,277
005855.png,truck,11,171,245,277
005858.png,car,921,169,1188,354
005858.png,car,0,184,89,280
005858.png,car,819,171,973,280
005858.png,car,743,177,842,252
005858.png,car,709,171,806,238
005860.png,truck,822,138,1080,356
005860.png,car,772,190,827,289
005860.png,car,716,183,750,223
005860.png,car,740,170,818,250
005861.png,car,812,199,1139,369
005861.png,car,669,180,716,215
005861.png,car,775,178,839,217
005863.png,car,186,189,481,285
005863.png,car,520,181,555,210
005865.png,car,524,191,741,307
005865.png,car,118,178,284,256
005865.png,car,221,192,420,263
005865.png,car,424,189,584,287
005868.png,car,1133,169,1241,237
005868.png,car,522,175,735,370
005868.png,car,182,177,351,248
005868.png,car,306,175,430,229
005868.png,car,462,177,554,212
005868.png,car,950,167,1090,218
005869.png,car,500,190,551,240
005871.png,car,7,204,274,323
005871.png,car,261,181,396,276
005871.png,car,718,189,807,249
005872.png,car,806,178,909,231
005872.png,car,688,180,757,227
005872.png,car,659,170,705,209
005875.png,car,471,172,523,208
005876.png,car,643,165,670,188
005876.png,car,459,180,529,223
005876.png,car,0,190,317,364
005876.png,car,0,196,220,371
005878.png,car,116,190,236,239
005879.png,car,650,191,738,236
005879.png,truck,531,160,593,227
005880.png,car,144,101,447,300
005880.png,car,444,171,561,234
005880.png,truck,144,101,448,301
005881.png,car,746,173,946,317
005881.png,car,413,177,538,276
005881.png,car,688,175,737,212
005881.png,car,720,180,772,250
005881.png,car,514,179,571,246
005884.png,car,437,171,539,252
005884.png,car,1070,146,1241,288
005884.png,car,540,165,586,211
005884.png,car,594,165,621,187
005885.png,car,767,199,1003,342
005885.png,car,490,184,542,224
005885.png,car,716,190,818,271
005885.png,truck,667,151,766,239
005886.png,car,719,174,866,277
005886.png,car,525,180,636,273
005886.png,car,672,176,750,241
005886.png,car,643,176,685,218
005887.png,car,492,177,552,225
005889.png,car,655,181,702,213
005889.png,car,795,174,835,207
005889.png,car,705,180,739,200
005891.png,car,0,191,311,362
005891.png,car,789,149,1221,372
005891.png,car,313,190,438,264
005891.png,car,736,183,837,286
005891.png,car,509,177,550,207
005892.png,car,94,197,325,314
005892.png,car,0,226,110,375
005892.png,car,851,188,1241,371
005892.png,car,722,180,848,258
005892.png,car,348,184,456,247
005893.png,car,65,192,206,276
005893.png,truck,200,114,450,293
005893.png,car,576,176,638,229
005893.png,car,449,172,510,231
005897.png,car,286,181,496,320
005897.png,car,0,229,187,370
005897.png,car,115,222,196,293
005898.png,car,514,179,613,217
005904.png,car,0,226,339,371
005904.png,car,317,199,461,305
005904.png,car,451,185,545,252
005906.png,car,804,198,1242,370
005906.png,car,710,179,866,297
005906.png,car,566,169,709,233
005908.png,car,76,189,281,281
005908.png,car,880,190,1242,369
005908.png,car,782,183,991,331
005908.png,car,671,170,744,227
005909.png,car,766,180,1005,324
005909.png,car,715,178,800,254
005909.png,car,977,255,1241,371
005909.png,car,332,192,429,256
005909.png,car,484,184,520,210
005911.png,car,618,179,667,224
005911.png,car,423,184,484,219
005915.png,car,595,178,676,243
005915.png,car,282,173,348,216
005915.png,car,380,168,435,200
005917.png,car,719,183,926,263
005917.png,car,1045,209,1241,372
005917.png,car,166,181,350,253
005917.png,car,0,192,131,324
005917.png,car,4,183,236,292
005917.png,car,697,186,753,244
005918.png,car,0,187,161,338
005918.png,car,1,156,248,298
005918.png,car,730,196,910,300
005918.png,car,442,170,517,213
005918.png,car,627,173,656,201
005920.png,car,593,181,650,229
005920.png,car,427,181,459,199
005922.png,car,33,185,165,228
005922.png,car,277,169,358,210
005923.png,car,156,182,303,260
005923.png,car,27,184,72,214
005923.png,car,413,172,456,208
005925.png,truck,0,100,240,339
005927.png,car,0,225,131,370
005927.png,car,425,189,483,229
005928.png,car,686,191,963,293
005928.png,car,53,198,227,269
005928.png,car,0,220,123,343
005928.png,car,584,168,779,261
005928.png,car,1075,217,1241,370
005928.png,car,261,194,312,223
005929.png,car,127,189,285,259
005929.png,car,876,171,1128,331
005929.png,car,591,179,658,242
005929.png,car,287,184,413,258
005929.png,car,682,179,725,223
005929.png,car,722,180,833,236
005930.png,car,451,189,509,235
005935.png,car,0,190,352,375
005935.png,car,309,194,444,277
005935.png,car,557,177,603,213
005935.png,car,455,160,525,222
005938.png,car,234,189,315,229
005940.png,car,22,194,255,276
005940.png,car,229,182,350,242
005940.png,car,300,178,394,230
005940.png,car,368,175,442,219
005940.png,car,456,175,503,204
005943.png,car,160,203,485,374
005943.png,car,0,257,88,363
005946.png,car,887,192,1241,371
005946.png,car,137,182,240,225
005946.png,car,378,180,438,220
005946.png,truck,288,167,366,219
005946.png,car,855,151,1041,300
005946.png,car,721,172,783,207
005947.png,car,0,168,240,315
005947.png,car,608,178,680,235
005947.png,car,0,211,60,355
005949.png,car,94,172,139,195
005950.png,car,866,206,1241,371
005950.png,car,765,186,983,328
005950.png,car,666,178,739,230
005950.png,car,591,178,621,203
005952.png,car,0,226,191,373
005952.png,car,249,187,330,245
005952.png,car,567,181,603,208
005952.png,car,3,187,234,275
005953.png,car,0,202,206,373
005953.png,car,192,208,292,264
005953.png,car,275,205,384,262
005955.png,car,124,204,434,374
005955.png,car,627,181,686,226
005955.png,car,523,172,570,204
005956.png,car,731,190,887,322
005957.png,car,807,191,1241,372
005957.png,car,736,178,905,295
005957.png,car,678,177,757,233
005957.png,car,222,194,333,236
005957.png,car,60,193,156,228
005959.png,car,746,182,976,321
005959.png,car,0,209,117,283
005959.png,car,721,182,797,261
005959.png,car,660,178,717,217
005960.png,car,131,195,368,270
005961.png,car,545,179,775,264
005962.png,car,813,182,1191,374
005962.png,truck,0,0,279,364
