Image,Class,X_min,Y_min,X_max,Y_max
005864.png,car,720,175,819,273
005864.png,car,652,178,688,217
005864.png,car,457,168,531,225
005864.png,car,674,178,724,239
005864.png,car,523,171,562,201
005865.png,car,524,191,741,307
005865.png,car,118,178,284,256
005865.png,car,221,192,420,263
005865.png,car,424,189,584,287
005866.png,car,0,160,182,240
005866.png,car,586,171,659,230
005866.png,car,364,162,426,218
005866.png,car,402,165,481,230
005866.png,car,452,164,506,215
005868.png,car,1133,169,1241,237
005868.png,car,522,175,735,370
005868.png,car,182,177,351,248
005868.png,car,306,175,430,229
005868.png,car,462,177,554,212
005868.png,car,950,167,1090,218
005869.png,car,500,190,551,240
005870.png,car,701,179,770,223
005870.png,car,734,181,843,238
005870.png,car,775,184,948,258
005871.png,car,7,204,274,323
005871.png,car,261,181,396,276
005871.png,car,718,189,807,249
005872.png,car,806,178,909,231
005872.png,car,688,180,757,227
005872.png,car,659,170,705,209
005873.png,car,444,182,472,198
005874.png,car,398,185,500,249
005874.png,car,0,189,38,228
005874.png,car,86,180,150,219
005874.png,car,589,174,628,209
005875.png,car,471,172,523,208
005876.png,car,643,165,670,188
005876.png,car,459,180,529,223
005876.png,car,0,190,317,364
005876.png,car,0,196,220,371
005877.png,car,502,172,583,244
005877.png,car,167,198,433,349
005877.png,car,455,175,502,208
005878.png,car,116,190,236,239
005879.png,car,650,191,738,236
005879.png,truck,531,160,593,227
005880.png,car,144,101,447,300
005880.png,car,444,171,561,234
005880.png,truck,144,101,448,301
005881.png,car,746,173,946,317
005881.png,car,413,177,538,276
005881.png,car,688,175,737,212
005881.png,car,720,180,772,250
005881.png,car,514,179,571,246
005882.png,car,288,183,355,222
005882.png,car,0,194,151,257
005883.png,car,519,174,568,210
005884.png,car,437,171,539,252
005884.png,car,1070,146,1241,288
005884.png,car,540,165,586,211
005884.png,car,594,165,621,187
005885.png,car,767,199,1003,342
005885.png,car,490,184,542,224
005885.png,car,716,190,818,271
005885.png,truck,667,151,766,239
005886.png,car,719,174,866,277
005886.png,car,525,180,636,273
005886.png,car,672,176,750,241
005886.png,car,643,176,685,218
005887.png,car,492,177,552,225
005889.png,car,655,181,702,213
005889.png,car,795,174,835,207
005889.png,car,705,180,739,200
005890.png,car,1007,178,1241,367
005890.png,car,35,199,385,333
005890.png,car,841,150,1187,337
005890.png,car,797,172,878,245
005890.png,car,454,181,528,221
005890.png,car,405,184,502,239
005891.png,car,0,191,311,362
005891.png,car,789,149,1221,372
005891.png,car,313,190,438,264
005891.png,car,736,183,837,286
005891.png,car,509,177,550,207
005892.png,car,94,197,325,314
005892.png,car,0,226,110,375
005892.png,car,851,188,1241,371
005892.png,car,722,180,848,258
005892.png,car,348,184,456,247
005893.png,car,65,192,206,276
005893.png,truck,200,114,450,293
005893.png,car,576,176,638,229
005893.png,car,449,172,510,231
005894.png,car,502,191,551,226
005894.png,car,594,182,618,206
005895.png,truck,398,141,518,234
005897.png,car,286,181,496,320
005897.png,car,0,229,187,370
005897.png,car,115,222,196,293
005898.png,car,514,179,613,217
005900.png,car,425,191,550,261
005900.png,car,564,158,881,332
005900.png,car,949,171,1086,233
005900.png,car,0,204,69,295
005900.png,car,307,187,377,224
005900.png,car,280,183,308,201
005900.png,car,111,187,171,219
005900.png,car,492,172,588,215
005901.png,car,0,193,276,333
005901.png,car,220,193,363,263
005901.png,car,307,182,405,256
005901.png,car,663,185,724,236
005901.png,car,707,193,848,281
005901.png,car,416,180,498,223
005901.png,car,393,185,443,237
005902.png,car,884,180,1217,292
005903.png,car,56,199,316,310
005903.png,car,28,211,211,357
005903.png,car,707,175,846,282
005903.png,car,201,190,370,264
005903.png,car,679,183,713,244
005903.png,car,381,182,452,234
005903.png,car,0,163,51,370
005904.png,car,0,226,339,371
005904.png,car,317,199,461,305
005904.png,car,451,185,545,252
005906.png,car,804,198,1242,370
005906.png,car,710,179,866,297
005906.png,car,566,169,709,233
005907.png,car,448,180,500,210
005908.png,car,76,189,281,281
005908.png,car,880,190,1242,369
005908.png,car,782,183,991,331
005908.png,car,671,170,744,227
005909.png,car,766,180,1005,324
005909.png,car,715,178,800,254
005909.png,car,977,255,1241,371
005909.png,car,332,192,429,256
005909.png,car,484,184,520,210
005911.png,car,618,179,667,224
005911.png,car,423,184,484,219
005912.png,car,568,175,668,257
005913.png,car,740,177,792,219
005913.png,car,11,212,71,257
005914.png,car,119,188,218,233
005914.png,car,462,175,487,194
005915.png,car,595,178,676,243
005915.png,car,282,173,348,216
005915.png,car,380,168,435,200
005917.png,car,719,183,926,263
005917.png,car,1045,209,1241,372
005917.png,car,166,181,350,253
005917.png,car,0,192,131,324
005917.png,car,4,183,236,292
005917.png,car,697,186,753,244
005918.png,car,0,187,161,338
005918.png,car,1,156,248,298
005918.png,car,730,196,910,300
005918.png,car,442,170,517,213
005918.png,car,627,173,656,201
005919.png,car,873,228,1242,374
005919.png,car,755,213,908,301
005919.png,car,517,191,575,229
005919.png,car,469,192,513,278
005919.png,car,207,167,480,351
005919.png,car,725,206,805,268
005919.png,truck,208,168,479,350
005920.png,car,593,181,650,229
005920.png,car,427,181,459,199
005921.png,car,810,181,931,228
005921.png,car,370,181,411,201
005921.png,car,410,180,442,200
005922.png,car,33,185,165,228
005922.png,car,277,169,358,210
005923.png,car,156,182,303,260
005923.png,car,27,184,72,214
005923.png,car,413,172,456,208
005925.png,truck,0,100,240,339
005926.png,car,216,197,340,257
005927.png,car,0,225,131,370
005927.png,car,425,189,483,229
005928.png,car,686,191,963,293
005928.png,car,53,198,227,269
005928.png,car,0,220,123,343
005928.png,car,584,168,779,261
005928.png,car,1075,217,1241,370
005928.png,car,261,194,312,223
005929.png,car,127,189,285,259
005929.png,car,876,171,1128,331
005929.png,car,591,179,658,242
005929.png,car,287,184,413,258
005929.png,car,682,179,725,223
005929.png,car,722,180,833,236
005930.png,car,451,189,509,235
005932.png,car,522,174,736,370
005932.png,car,950,176,1084,219
005933.png,car,1,244,277,371
005933.png,car,505,181,590,240
005935.png,car,0,190,352,375
005935.png,car,309,194,444,277
005935.png,car,557,177,603,213
005935.png,car,455,160,525,222
005936.png,car,720,159,823,208
005936.png,car,508,173,555,205
005936.png,car,974,146,1076,173
005936.png,car,582,170,611,189
005938.png,car,234,189,315,229
005939.png,car,419,175,460,199
005940.png,car,22,194,255,276
005940.png,car,229,182,350,242
005940.png,car,300,178,394,230
005940.png,car,368,175,442,219
005940.png,car,456,175,503,204
005942.png,car,221,189,485,348
005942.png,car,458,177,538,237
005942.png,car,547,168,588,204
005942.png,car,585,170,642,215
005943.png,car,160,203,485,374
005943.png,car,0,257,88,363
005946.png,car,887,192,1241,371
005946.png,car,137,182,240,225
005946.png,car,378,180,438,220
005946.png,truck,288,167,366,219
005946.png,car,855,151,1041,300
005946.png,car,721,172,783,207
005947.png,car,0,168,240,315
005947.png,car,608,178,680,235
005947.png,car,0,211,60,355
005948.png,car,999,182,1241,367
005948.png,car,922,186,1061,300
005948.png,car,0,200,114,360
005948.png,car,832,189,975,281
005948.png,car,732,180,827,239
005948.png,car,60,197,283,324
005948.png,car,147,185,335,278
005948.png,car,248,168,430,255
005948.png,car,632,181,674,215
005948.png,car,407,180,503,239
005948.png,car,768,186,918,252
005949.png,car,94,172,139,195
005950.png,car,866,206,1241,371
005950.png,car,765,186,983,328
005950.png,car,666,178,739,230
005950.png,car,591,178,621,203
005951.png,car,501,188,554,226
005952.png,car,0,226,191,373
005952.png,car,249,187,330,245
005952.png,car,567,181,603,208
005952.png,car,3,187,234,275
005953.png,car,0,202,206,373
005953.png,car,192,208,292,264
005953.png,car,275,205,384,262
005955.png,car,124,204,434,374
005955.png,car,627,181,686,226
005955.png,car,523,172,570,204
005956.png,car,731,190,887,322
005957.png,car,807,191,1241,372
005957.png,car,736,178,905,295
005957.png,car,678,177,757,233
005957.png,car,222,194,333,236
005957.png,car,60,193,156,228
005959.png,car,746,182,976,321
005959.png,car,0,209,117,283
005959.png,car,721,182,797,261
005959.png,car,660,178,717,217
005960.png,car,131,195,368,270
005961.png,car,545,179,775,264
005962.png,car,813,182,1191,374
005962.png,truck,0,0,279,364
005963.png,car,86,180,418,314
005963.png,car,614,186,730,241
005963.png,car,950,184,1032,247
005963.png,car,845,185,883,209
005963.png,car,1019,186,1060,214
005965.png,car,522,177,555,203
005967.png,car,457,175,507,213
005968.png,car,709,164,761,203
005970.png,car,1,189,350,373
005970.png,car,855,197,1241,370
005970.png,car,740,178,929,293
005970.png,car,480,185,523,211
005971.png,car,118,209,171,245
005972.png,car,529,173,573,207
005972.png,car,43,173,237,243
005973.png,car,208,199,456,352
005973.png,car,451,191,567,268
005973.png,car,0,231,218,372
005973.png,car,731,167,767,198
005973.png,car,773,166,805,189
005974.png,truck,556,105,648,214
005975.png,car,300,200,482,310
005975.png,car,0,190,270,371
005975.png,car,628,184,683,225
005975.png,car,535,178,568,205
005977.png,car,598,181,651,222
005978.png,car,769,190,1082,360
005979.png,car,154,183,392,309
005979.png,car,427,169,524,229
005979.png,car,711,174,783,220
005980.png,car,1112,167,1241,221
005980.png,car,0,228,69,368
005981.png,car,625,181,700,243
005981.png,car,0,202,96,306
005981.png,car,693,183,725,209
005982.png,car,783,185,1123,371
005982.png,car,682,182,770,248
005982.png,car,300,204,442,296
005982.png,car,417,183,485,246
005982.png,car,494,184,530,218
005983.png,car,296,185,411,265
005983.png,truck,801,21,1241,369
005983.png,car,588,173,646,223
005983.png,car,474,182,562,241
005983.png,car,86,183,334,303
005983.png,car,640,172,670,196
005983.png,car,374,177,456,224
005983.png,car,720,177,783,259
005983.png,car,674,172,722,223
005983.png,car,766,139,808,321
005983.png,car,78,152,262,234
005984.png,car,50,173,105,198
005985.png,car,1164,163,1232,194
005986.png,car,571,175,617,214
005986.png,truck,0,88,392,371
005986.png,car,423,169,491,226
005987.png,car,159,157,347,244
005987.png,car,539,183,596,223
005987.png,car,1102,156,1143,177
005987.png,truck,454,136,510,209
005987.png,car,684,170,716,192
005990.png,car,0,222,189,370
005990.png,car,521,182,550,204
005991.png,car,280,179,376,221
005991.png,car,697,172,732,201
005992.png,car,993,171,1242,362
005992.png,car,799,173,1123,279
005992.png,car,1167,216,1241,370
005992.png,car,560,182,599,217
005993.png,car,541,188,572,217
005994.png,car,569,152,622,205
005995.png,car,600,180,664,240
005996.png,car,790,165,1010,253
005996.png,car,983,182,1241,329
005996.png,car,1090,255,1241,373
005996.png,car,356,178,465,227
005996.png,car,63,158,355,267
005996.png,car,451,171,506,215
005997.png,car,443,182,472,201
005998.png,car,387,180,495,256
005998.png,car,156,173,235,213
005998.png,truck,528,152,572,199
005999.png,car,708,177,941,325
005999.png,car,0,192,194,286
005999.png,car,469,175,538,231
006000.png,car,431,179,489,232
006000.png,car,693,172,743,216
006000.png,car,661,181,691,201
006000.png,car,342,186,441,250
006001.png,car,574,172,605,201
006002.png,car,436,187,525,240
006002.png,car,609,185,650,216
006003.png,car,794,183,1190,373
006003.png,car,0,213,250,369
006003.png,car,394,181,452,234
006003.png,car,277,178,407,263
006004.png,car,28,209,312,334
006004.png,car,565,177,624,229
006005.png,car,891,214,1241,370
006005.png,truck,684,112,860,268
006005.png,car,647,180,690,219
006005.png,car,123,179,413,268
006005.png,car,370,182,447,231
006005.png,car,403,179,497,224
006007.png,car,768,175,931,264
006007.png,car,250,190,386,264
006007.png,car,598,184,668,243
006007.png,car,421,185,476,215
006007.png,car,98,184,216,238
006007.png,car,668,184,706,215
006008.png,car,184,198,446,339
006008.png,car,2,195,168,297
006008.png,car,556,179,624,235
006008.png,car,394,183,500,259
006009.png,car,0,214,335,371
006009.png,car,314,172,461,281
006009.png,car,500,169,550,210
006010.png,car,117,189,223,231
006011.png,car,913,197,1241,372
006011.png,car,0,214,202,369
006011.png,car,747,167,980,327
006011.png,car,171,191,370,313
006011.png,car,335,180,438,255
006011.png,car,528,173,559,197
006011.png,car,429,179,490,227
006011.png,car,697,161,792,254
006013.png,car,0,241,158,373
006013.png,car,141,171,417,355
006013.png,car,482,183,541,227
006014.png,car,0,175,210,302
006014.png,car,462,182,517,231
006014.png,car,394,189,484,257
006014.png,car,507,177,535,208
006015.png,car,539,177,599,226
006015.png,car,302,189,465,294
006015.png,car,456,178,496,203
006016.png,car,396,190,523,272
006016.png,car,490,175,561,246
006016.png,car,874,131,1080,219
006016.png,car,606,175,635,197
006016.png,car,727,178,787,220
006016.png,car,554,178,605,224
006016.png,truck,868,130,1080,218
006016.png,car,598,174,635,200
006016.png,car,0,187,44,284
006017.png,truck,0,119,262,236
006018.png,car,715,163,899,233
006018.png,car,99,183,335,343
006018.png,car,1109,223,1241,371
006018.png,car,1034,179,1231,337
006018.png,car,315,192,397,274
006018.png,car,1034,164,1157,225
006019.png,car,433,180,515,240
006019.png,car,528,179,559,200
006020.png,truck,1,0,337,370
006021.png,car,952,202,1241,371
006021.png,car,386,195,547,318
006022.png,car,491,178,746,265
006022.png,car,449,185,495,213
006023.png,car,414,180,449,198
006024.png,car,0,223,287,365
006024.png,car,439,174,479,206
006025.png,car,712,192,872,297
006025.png,car,0,220,256,375
006025.png,car,300,198,433,279
006025.png,car,490,184,534,218
006025.png,car,410,192,474,244
006026.png,car,791,151,1240,372
006026.png,car,650,188,723,242
006026.png,car,720,189,828,284
006026.png,car,562,188,599,215
006027.png,car,75,183,372,343
006027.png,car,865,199,1242,369
006027.png,car,415,182,488,235
006027.png,car,671,175,743,234
006027.png,car,489,174,530,210
006031.png,car,683,189,809,274
006031.png,car,449,183,541,249
006031.png,car,643,181,686,213
006031.png,car,532,184,567,213
006032.png,car,799,188,1000,308
006032.png,car,1063,190,1241,314
006033.png,car,235,197,378,274
006033.png,car,368,193,442,246
006033.png,car,677,177,769,244
006034.png,car,95,196,232,312
006034.png,car,698,188,791,257
006034.png,car,944,192,1241,372
006034.png,car,177,195,377,279
006034.png,car,287,181,428,255
006034.png,car,377,180,466,237
006034.png,car,769,177,899,234
006034.png,car,0,159,107,344
006036.png,car,314,177,382,217
006036.png,car,544,171,719,323
006036.png,car,407,177,448,205
006037.png,car,667,179,740,233
006037.png,car,534,171,581,204
006038.png,car,77,194,158,234
006039.png,car,0,175,293,288
006039.png,car,739,193,918,325
006039.png,car,427,175,530,255
006039.png,car,856,198,1241,372
006039.png,car,643,170,676,201
006039.png,car,570,169,598,191
006040.png,car,0,193,180,321
006040.png,car,107,175,406,343
006040.png,car,401,184,505,235
006040.png,car,721,171,795,233
006040.png,car,895,163,969,192
006040.png,car,525,179,559,204
006041.png,car,569,175,624,222
006041.png,car,233,192,401,340
006041.png,truck,408,77,550,228
006042.png,car,791,182,924,237
006042.png,car,317,184,357,207
006042.png,car,371,181,414,203
006043.png,car,139,205,366,322
006043.png,car,393,173,437,204
006044.png,car,0,160,312,370
006044.png,car,457,182,535,238
006045.png,car,0,197,329,359
006045.png,car,576,177,638,225
006046.png,car,6,166,153,227
006046.png,car,402,179,435,198
006047.png,car,807,185,1192,372
006047.png,car,732,181,843,268
006047.png,car,292,196,410,268
006047.png,car,476,183,522,212
006047.png,car,638,173,672,201
006048.png,car,0,159,260,374
006048.png,car,577,174,628,222
006048.png,car,174,184,319,252
006048.png,car,364,184,442,246
006048.png,truck,458,148,525,223
006049.png,truck,691,165,731,198
006050.png,car,0,201,380,374
006050.png,car,323,175,474,295
006050.png,truck,928,117,1241,244
006050.png,car,719,189,803,244
006050.png,car,472,182,552,246
006050.png,car,549,176,589,206
006051.png,car,141,172,250,252
006051.png,car,968,167,1137,237
006052.png,car,0,218,193,370
006052.png,car,1,183,258,304
006052.png,car,942,279,1241,372
006052.png,car,728,193,863,282
006052.png,car,99,159,316,279
006052.png,car,456,171,524,213
006052.png,car,651,175,704,217
006054.png,car,0,198,284,375
006054.png,car,743,181,811,245
006054.png,car,505,178,551,211
006054.png,car,780,164,1009,298
006054.png,car,631,169,665,184
006054.png,car,685,173,726,208
006055.png,car,0,205,326,373
006055.png,car,325,198,487,308
006055.png,car,985,173,1242,300
006055.png,car,1148,189,1241,361
006055.png,car,718,179,807,253
006055.png,car,817,177,862,220
006055.png,car,450,189,519,259
006055.png,car,514,179,568,223
006055.png,car,927,160,1003,194
006056.png,car,657,174,906,261
006056.png,car,460,185,500,210
006056.png,car,547,181,580,207
006057.png,car,758,130,1094,358
006058.png,car,221,174,360,234
006058.png,car,527,173,573,203
006059.png,car,283,180,327,204
006059.png,car,585,173,620,208
006059.png,car,499,180,545,211
006060.png,car,0,195,251,369
006060.png,car,738,185,950,310
006060.png,car,155,179,362,277
006060.png,car,669,167,741,221
006060.png,car,451,195,492,227
006061.png,car,595,180,620,202
006062.png,car,602,181,713,257
006062.png,truck,64,39,452,348
006063.png,car,132,191,298,265
006063.png,car,339,174,463,256
006063.png,car,0,207,89,373
006063.png,car,573,180,622,218
006063.png,car,260,183,335,225
006063.png,truck,0,135,140,300
006063.png,car,0,135,139,300
006064.png,car,961,163,1231,363
006064.png,truck,311,124,439,233
006064.png,car,582,168,658,236
006064.png,car,125,173,280,240
006064.png,car,495,171,519,188
006064.png,truck,740,142,935,255
006064.png,car,692,167,744,220
006065.png,car,502,166,561,205
006066.png,car,2,191,298,336
006066.png,car,734,177,826,218
006066.png,car,133,186,299,267
006066.png,car,0,195,34,371
006066.png,car,609,175,664,204
006066.png,car,328,161,476,222
006066.png,car,270,181,401,238
006067.png,car,444,178,493,221
006067.png,car,385,186,425,209
006068.png,car,0,219,254,373
006068.png,car,356,176,499,231
006068.png,car,627,173,735,209
006069.png,car,582,174,632,221
006069.png,car,245,187,339,233
006069.png,car,7,163,150,197
006072.png,car,0,176,69,236
006072.png,car,63,168,201,229
006073.png,car,819,191,1037,320
006073.png,car,779,178,883,260
006073.png,car,416,171,475,208
006073.png,car,724,176,775,222
006073.png,car,577,174,602,192
006074.png,car,451,182,539,233
006074.png,car,612,182,652,211
006075.png,car,575,165,619,203
006076.png,car,0,126,137,282
006077.png,car,892,193,1181,290
006077.png,car,848,180,990,264
006077.png,car,213,180,412,268
006077.png,car,447,174,513,213
006077.png,car,1,189,303,329
006077.png,car,264,180,414,260
006077.png,car,313,173,445,239
006077.png,car,633,178,679,210
006078.png,car,0,206,368,375
006078.png,car,346,193,464,279
006078.png,car,784,159,934,218
006078.png,car,739,166,821,211
006078.png,car,0,223,87,307
006078.png,car,649,180,699,220
006079.png,car,224,173,282,201
006079.png,car,305,177,338,196
006080.png,car,365,183,488,266
006080.png,car,589,181,631,217
006080.png,car,530,182,563,207
006080.png,car,370,174,401,196
006081.png,car,257,187,444,295
006081.png,car,0,185,83,229
006081.png,car,585,172,624,209
006081.png,car,487,171,538,214
006081.png,car,540,176,569,196
006081.png,car,243,178,290,202
006082.png,car,857,174,1240,368
006082.png,car,0,215,233,373
006082.png,car,190,188,379,303
006082.png,car,520,179,554,205
006082.png,car,367,188,465,248
006082.png,car,719,179,768,258
006083.png,car,1040,157,1221,236
006084.png,car,810,176,1055,306
006084.png,car,590,169,648,219
006084.png,car,772,178,865,257
006084.png,car,682,152,756,217
006084.png,car,298,174,384,215
006085.png,car,772,194,1241,370
006085.png,car,447,179,661,282
006086.png,car,10,183,245,257
006086.png,car,1179,175,1241,270
006087.png,car,557,152,609,204
006090.png,car,67,173,304,321
006090.png,car,293,182,394,265
006090.png,truck,856,159,946,214
006092.png,car,580,172,638,218
006092.png,car,170,168,238,203
006093.png,car,395,191,506,255
006093.png,car,660,168,691,193
006093.png,car,726,176,803,236
006094.png,car,168,197,350,269
006094.png,truck,1154,13,1241,256
006095.png,car,821,188,931,252
006096.png,car,687,190,798,244
006096.png,truck,555,158,624,228
006096.png,car,558,157,623,228
006097.png,car,5,182,282,306
006097.png,car,451,180,529,243
006097.png,car,0,209,158,313
006097.png,car,845,233,1241,372
006097.png,car,340,177,460,221
006097.png,car,646,173,718,230
006098.png,car,922,159,1090,263
006098.png,car,666,181,741,236
006098.png,car,741,174,778,200
006099.png,car,0,216,69,267
006099.png,car,211,187,292,228
006100.png,car,177,189,262,225
006100.png,car,0,199,69,264
006102.png,car,0,204,340,373
006102.png,car,315,177,448,229
006102.png,car,643,174,733,207
006103.png,car,675,184,745,237
006103.png,car,418,190,522,265
006103.png,car,528,183,565,217
006105.png,car,508,193,547,217
006105.png,car,509,182,548,217
006106.png,car,903,212,1241,374
006106.png,car,783,182,954,289
006106.png,car,422,187,506,238
006106.png,car,551,180,584,198
006106.png,car,733,185,819,250
006107.png,car,813,167,979,231
006107.png,car,611,170,648,196
006108.png,car,711,177,758,203
006108.png,truck,868,151,1064,261
006109.png,car,204,180,327,229
006110.png,car,0,215,318,371
006110.png,car,753,208,1095,372
006110.png,car,296,205,395,286
006110.png,car,669,199,808,295
006110.png,car,391,181,455,235
006110.png,car,993,278,1241,373
006110.png,car,618,185,697,262
006110.png,car,568,186,595,224
006110.png,car,451,184,483,209
006111.png,car,587,172,648,230
006111.png,car,951,165,1017,192
006111.png,car,680,174,727,212
006113.png,car,762,225,961,365
006113.png,car,709,211,797,285
006113.png,car,446,196,552,269
006113.png,car,664,202,723,256
006113.png,car,927,280,1241,372
006113.png,car,1046,282,1241,371
006114.png,car,542,182,576,207
006114.png,car,665,177,704,208
006115.png,car,251,187,408,246
006116.png,car,0,202,99,271
006116.png,car,596,172,631,202
006117.png,car,0,209,285,372
006117.png,car,721,181,818,246
006117.png,car,202,170,435,346
006117.png,truck,962,97,1242,249
006117.png,car,535,172,577,200
006117.png,car,436,178,527,255
006118.png,car,551,166,577,186
006119.png,car,576,180,634,232
006120.png,car,262,182,437,298
006123.png,car,626,175,700,198
006124.png,truck,0,104,185,243
006125.png,car,123,178,311,261
006125.png,car,440,189,498,237
006126.png,car,825,196,1242,372
006126.png,car,713,189,891,298
006126.png,car,560,179,591,200
006127.png,car,76,187,272,277
006127.png,car,321,180,472,276
006127.png,car,697,187,801,260
006127.png,car,443,179,506,237
006127.png,car,644,179,683,207
006128.png,car,418,179,515,259
006128.png,car,526,182,561,212
006129.png,car,857,182,1223,369
006129.png,car,0,171,183,253
006129.png,car,445,175,485,198
006129.png,car,701,174,773,245
006132.png,car,220,184,390,238
006133.png,car,577,161,607,187
006134.png,car,78,171,170,210
006134.png,car,567,168,614,213
006134.png,car,326,165,375,188
006135.png,car,604,184,733,263
006135.png,car,717,185,780,236
006135.png,car,770,180,815,219
006135.png,car,848,172,903,207
006136.png,car,0,196,112,268
006136.png,car,566,180,627,228
006136.png,car,377,172,412,199
006136.png,car,508,179,554,212
006137.png,car,930,212,1241,371
006137.png,car,567,181,636,239
006137.png,car,689,179,758,234
006138.png,car,728,180,850,267
006138.png,car,831,155,1241,372
006138.png,car,659,174,708,212
006138.png,car,579,185,633,221
006140.png,car,497,185,550,229
006141.png,car,734,184,934,307
006141.png,car,666,177,721,218
006141.png,car,705,174,801,255
006141.png,car,0,189,97,233
006141.png,car,271,187,376,224
006143.png,car,64,192,367,364
006143.png,car,1123,153,1241,269
006143.png,car,347,185,465,274
006143.png,car,673,178,756,240
006143.png,car,898,165,1012,225
006143.png,car,1002,156,1142,230
006143.png,car,846,166,919,219
006143.png,car,465,175,539,226
006144.png,car,576,177,620,212
006144.png,truck,437,158,535,229
006144.png,truck,1,36,438,352
006145.png,car,819,167,1013,290
006145.png,car,0,184,192,279
006145.png,car,718,176,792,238
006145.png,car,767,176,848,253
006145.png,car,681,173,744,224
006145.png,car,591,176,638,216
006146.png,car,918,216,1241,370
006146.png,car,734,189,976,330
006146.png,car,559,179,595,202
006147.png,car,0,233,187,375
006147.png,car,264,198,419,288
006147.png,car,733,190,934,314
006147.png,car,392,189,471,250
006149.png,car,607,171,661,213
006149.png,car,963,166,1136,232
006149.png,car,656,168,687,197
006149.png,car,327,206,366,246
006149.png,car,0,306,114,374
006150.png,car,747,169,913,233
006150.png,car,993,205,1241,370
006150.png,car,405,192,476,263
006150.png,car,972,181,1168,306
006153.png,car,573,175,623,222
006153.png,car,182,169,224,206
006154.png,car,566,174,631,225
006154.png,car,0,211,86,309
006154.png,car,265,178,296,237
006155.png,car,71,212,335,332
006155.png,car,684,192,794,272
006155.png,car,345,197,454,262
006156.png,car,738,194,962,324
006156.png,car,130,182,376,284
006156.png,truck,67,108,428,249
006156.png,car,1,168,163,299
006156.png,car,835,181,1040,244
006156.png,car,728,174,789,217
006156.png,car,447,170,507,211
006157.png,car,0,206,281,371
006157.png,car,255,192,433,306
006157.png,car,858,169,949,222
006157.png,car,667,179,737,234
006157.png,car,951,161,1043,218
006157.png,car,816,170,877,216
006157.png,car,1026,287,1241,372
006157.png,car,417,187,492,256
006159.png,car,258,187,383,253
006159.png,car,76,193,318,292
006159.png,car,1028,155,1241,266
006159.png,car,0,190,104,366
006160.png,car,205,193,437,318
006160.png,car,588,180,633,222
006160.png,car,12,183,130,225
006160.png,car,530,180,561,202
006161.png,car,0,214,393,371
006161.png,car,448,192,526,251
006161.png,car,727,195,804,314
006161.png,car,791,151,1241,371
006161.png,car,673,196,757,265
006161.png,car,528,187,563,210
006161.png,car,765,194,855,316
006162.png,car,562,181,614,228
006163.png,car,0,200,270,363
006163.png,car,832,176,1040,261
006163.png,car,754,198,933,325
006163.png,car,84,183,305,287
006163.png,car,233,184,384,278
006163.png,car,0,283,78,373
006163.png,car,704,176,778,221
006163.png,car,242,180,426,251
006163.png,car,636,176,669,203
006166.png,car,928,176,1241,346
006166.png,car,874,168,1043,294
006166.png,car,187,189,431,270
006166.png,car,376,187,495,237
006167.png,car,952,157,1116,259
006167.png,car,771,171,809,197
006167.png,car,698,179,771,233
006169.png,car,849,169,1066,257
006169.png,car,1110,171,1241,259
006169.png,car,635,164,717,226
006169.png,car,507,171,536,187
006172.png,car,0,130,341,372
006172.png,car,328,189,476,308
006172.png,car,686,175,898,246
006172.png,car,461,183,528,247
006172.png,car,633,172,702,215
006172.png,car,491,161,555,222
006173.png,car,565,180,624,226
006173.png,car,506,178,553,211
006173.png,car,328,173,374,204
006173.png,car,388,175,417,194
006175.png,car,169,196,340,280
006177.png,car,392,175,423,195
006179.png,car,780,177,1134,318
006179.png,car,0,219,330,370
006179.png,car,663,167,858,245
006179.png,car,629,174,673,209
006179.png,car,1154,232,1241,371
006179.png,car,307,130,512,294
006180.png,car,0,199,322,372
006180.png,car,1056,156,1196,233
006180.png,car,294,189,446,297
006180.png,car,927,164,1051,234
006180.png,car,862,167,950,224
006180.png,car,673,176,772,246
006180.png,car,457,175,533,229
006181.png,car,0,230,325,371
006182.png,car,410,172,521,220
006182.png,car,545,173,575,198
006183.png,car,355,179,512,291
006183.png,car,0,204,331,369
006184.png,car,2,203,242,322
006185.png,car,464,180,563,248
006185.png,car,578,173,621,209
006186.png,car,641,171,818,234
006186.png,car,0,212,184,304
006186.png,car,158,176,309,249
006186.png,car,120,198,223,279
006187.png,car,714,182,877,285
006187.png,car,202,179,382,267
006187.png,car,2,197,313,346
006187.png,car,662,167,724,217
006188.png,car,355,185,465,221
006189.png,car,0,184,154,287
006189.png,car,232,179,442,273
006189.png,car,586,181,640,226
006189.png,car,1052,177,1242,291
006189.png,car,0,250,50,371
006189.png,car,535,172,566,207
006189.png,car,372,178,463,254
006189.png,car,437,152,545,220
006190.png,car,1105,167,1156,195
006191.png,car,730,158,894,222
006191.png,car,1039,143,1129,177
006191.png,car,476,179,526,216
006191.png,car,549,172,589,199
006191.png,car,1213,139,1241,179
006192.png,car,786,226,1056,372
006192.png,car,665,192,732,252
006192.png,car,710,203,821,289
006192.png,car,421,187,543,271
006192.png,car,641,187,675,226
006192.png,car,604,186,647,205
006195.png,car,306,196,469,315
006195.png,car,479,186,529,225
006195.png,car,620,173,667,222
006195.png,car,787,171,1241,373
006196.png,car,0,223,287,365
006196.png,car,425,172,463,204
006197.png,car,0,198,298,301
006198.png,car,377,176,518,282
